ville, price, room_nb, bedroom_nb, surface, quartier
Paris 16 (75016),1 133 000 €,4,3 ch.,92,Paris
Paris 01 (75001),1 134 000 €,3,1 ch.,77,Paris
Paris 01 (75001),1 134 000 €,3,1 ch.,78,Paris 1er
Paris 15ème (75015),1 135 000 €,3,,85,
Paris 15 (75015),1 136 000 €,3,2 ch.,70,Paris 15
Paris 13 (75013),1 136 000 €,3,2 ch.,80,Paris 13eme Arrondissement
Paris 13 (75013),1 137 000 €,4,3 ch.,86,Paris 13ème
Paris 13 (75013),1 137 600 €,4,3 ch.,86,
Paris 04 (75004),1 138 000 €,3,2 ch.,84,Paris 4
Paris 14 (75014),1 140 000 €,3,2 ch.,120,Paris 14ème
Paris 06 (75006),375 000 €,1,,27,
Paris 13 (75013),1 141 000 €,4,3 ch.,97,Paris 13ème
Paris 12 (75012),1 142 000 €,6,,79,Paris
Paris 12 (75012),1 142 000 €,6,1 ch.,79,Paris 12ème
Paris 13 (75013),1 143 200 €,4,3 ch.,86,Paris 13eme Arrondissement
Paris 13 (75013),1 143 200 €,4,3 ch.,86,Paris 13ème
Paris 06 (75006),1 144 000 €,4,1 ch.,76,
Paris 04 (75004),1 145 000 €,4,2 ch.,84,Marais
Paris 12 (75012),1 145 000 €,5,3 ch.,100,Paris
Paris 14 (75014),1 146 000 €,4,3 ch.,115,
Paris 14 (75014),1 146 000 €,4,3 ch.,115,Paris 14ème
Paris 18 (75018),1 150 000 €,3,2 ch.,69,Lamarck-Caulaincourt
Paris 07 (75007),1 150 000 €,2,1 ch.,49,Saint-Thomas-d'Aquin
Paris 06 (75006),1 150 000 €,3,2 ch.,67,Notre-Dame-des-Champs
Paris 18 (75018),1 150 000 €,4,2 ch.,98,Château Rouge
Paris 16 (75016),1 150 000 €,4,2 ch.,84,Paris
Paris 16 (75016),1 150 000 €,5,4 ch.,117,Paris
Paris 18 (75018),1 150 000 €,5,4 ch.,116,Paris
Paris 16 (75016),1 150 000 €,4,2 ch.,84,Paris
Paris 18 (75018),1 150 000 €,3,2 ch.,69,Lamarck-Caulaincourt
Paris 04 (75004),1 150 000 €,3,1 ch.,57,Paris 4ème
Paris 16 (75016),1 698 000 €,5,4 ch.,138,Paris
Paris 04 (75004),1 150 000 €,3,1 ch.,57,Paris 4ème
Paris 06 (75006),1 150 000 €,3,1 ch.,77,Odéon
Paris 08 (75008),1 150 000 €,2,1 ch.,73,Paris 8ème
Paris 13 (75013),1 150 000 €,5,3 ch.,130,Paris 13ème
Paris 04 (75004),1 150 000 €,4,2 ch.,86,Saint-Gervais
Paris 06 (75006),1 150 000 €,3,1 ch.,77,Odéon
Paris 07 (75007),1 150 000 €,2,1 ch.,49,Verneuil Bac
Paris 06 (75006),1 150 000 €,3,2 ch.,67,Notre-Dame-des-Champs
Paris 09 (75009),1 150 000 €,5,3 ch.,91,Blanche
Paris 10 (75010),1 150 000 €,5,2 ch.,101,"Poissonnière, Bonne-Nouvelle"
Paris 04 (75004),1 151 800 €,3,2 ch.,79,Paris
Paris 04 (75004),1 152 000 €,3,2 ch.,86,Paris
Paris 01 (75001),1 155 000 €,3,1 ch.,78,Paris 1er
Paris 08 (75008),1 155 000 €,4,2 ch.,80,Paris 8ème
Paris 13 (75013),1 160 000 €,3,2 ch.,88,Bnf - Rive Gauche - Massena Nord
Paris 18 (75018),1 160 000 €,4,2 ch.,104,Paris 18ème
Paris 13 (75013),1 164 000 €,3,2 ch.,111,Paris 13ème
Paris 13 (75013),1 164 000 €,3,2 ch.,111,Paris 13ème
Paris 17 (75017),1 165 000 €,5,3 ch.,87,Paris 17ème
Paris 15 (75015),1 169 000 €,4,2 ch.,94,Paris 15ème
Paris 14 (75014),598 000 €,3,2 ch.,67,
Paris 15 (75015),1 169 000 €,5,3 ch.,94,Paris 15ème
Paris 17 (75017),1 170 000 €,4,3 ch.,87,
Paris 14 (75014),1 170 000 €,4,3 ch.,86,Montsouris Dareau
,1 170 600 €,4,3 ch.,90,
Paris 03 (75003),1 176 000 €,3,2 ch.,80,Enfants-Rouges
Paris 11 (75011),1 180 000 €,5,3 ch.,107,Paris
Paris 18 (75018),1 180 000 €,4,3 ch.,106,Paris 18ème
Paris 16 (75116),1 180 000 €,3,2 ch.,78,Paris
Paris 15 (75015),1 180 000 €,5,3 ch.,106,Paris 15e Arrondissement
Paris 18 (75018),1 185 000 €,3,,96,Paris
Paris 16 (75016),1 185 000 €,5,2 ch.,87,Paris
Paris 11 (75011),1 185 000 €,4,2 ch.,85,"Metro Ligne 3, 5, 8, 9, 11"
Paris 19 (75019),1 185 000 €,3,2 ch.,111,Combat
Paris 10 (75010),1 185 000 €,5,3 ch.,90,
Paris 13 (75013),1 185 000 €,5,3 ch.,107,Paris 13ème
Paris 14 (75014),1 190 000 €,5,4 ch.,115,Alésia
Paris 10 (75010),1 190 000 €,5,2 ch.,115,
Paris 18 (75018),1 190 000 €,5,3 ch.,105,"Simplon, Marcadet-Poissonniers, Jules Joffrin"
Paris 16 (75116),1 190 000 €,3,2 ch.,91,Paris
Paris 16 (75016),1 190 000 €,3,2 ch.,69,Paris
Paris 20 (75020),587 000 €,3,2 ch.,69,
Paris 16 (75016),1 190 000 €,3,2 ch.,69,Paris
Paris 16 (75116),1 190 000 €,3,2 ch.,91,Paris
Paris 17 (75017),1 193 455 €,3,2 ch.,87,
Paris 18 (75018),1 195 000 €,3,1 ch.,94,
Paris 17 (75017),1 195 000 €,4,2 ch.,94,
Paris 16 (75016),1 195 000 €,3,2 ch.,110,Paris
Paris 18 (75018),1 195 000 €,3,2 ch.,97,Paris 18ème
Paris 18 (75018),1 195 000 €,3,2 ch.,96,
Paris 08 (75008),1 195 000 €,4,2 ch.,94,
Paris 07 (75007),1 195 000 €,3,,76,Gros-Caillou
Paris 19 (75019),1 195 000 €,5,3 ch.,168,Paris
Paris 16 (75016),1 195 000 €,5,3 ch.,109,Paris
Paris 18 (75018),1 195 000 €,3,1 ch.,95,Paris 18ème
Paris 14 (75014),1 196 000 €,4,3 ch.,112,Montparnasse
Paris 14 (75014),1 196 000 €,4,3 ch.,112,Paris
Paris 14 (75014),1 196 000 €,5,3 ch.,115,
Paris 08 (75008),1 199 950 €,3,2 ch.,75,Paris
Paris 14 (75014),1 200 000 €,5,3 ch.,100,Parc-de-Montsouris
Paris 06 (75006),1 200 000 €,3,2 ch.,58,Paris 6ème
Paris 16 (75016),1 200 000 €,5,3 ch.,111,Paris
Paris 16 (75016),1 698 000 €,5,4 ch.,138,Paris
Paris 16 (75016),1 200 000 €,5,3 ch.,111,Paris
Paris 06 (75006),1 200 000 €,3,2 ch.,72,Saint-Germain-des-Prés
,1 200 000 €,4,3 ch.,92,
Paris 08 (75008),1 200 000 €,2,1 ch.,66,Paris 8ème
Paris 04 (75004),1 200 000 €,3,2 ch.,83,
Paris 04 (75004),1 200 000 €,3,2 ch.,83,
Paris 06 (75006),1 200 000 €,3,2 ch.,55,
Paris 15ème (75015),1 200 000 €,4,,89,
Paris 15 (75015),1 200 500 €,4,3 ch.,89,Paris
Paris 06 (75006),1 205 000 €,2,1 ch.,75,Paris
Paris 14 (75014),1 205 000 €,2,1 ch.,75,Paris
Paris 15 (75015),1 208 000 €,4,3 ch.,100,Paris 15ème
Paris 06 (75006),1 210 000 €,2,,51,Paris 6ème
Paris 18 (75018),1 210 000 €,4,2 ch.,95,Lamarck-Caulaincourt
Paris 07 (75007),1 210 000 €,3,2 ch.,77,
Paris 15ème (75015),1 210 000 €,4,,90,
Paris 13 (75013),1 215 000 €,3,2 ch.,97,Croulebarbe
Paris 13 (75013),1 215 000 €,3,2 ch.,97,Croulebarbe
Paris 10 (75010),1 217 000 €,4,3 ch.,109,Porte-Saint-Martin
Paris 18 (75018),1 220 000 €,4,2 ch.,132,Paris
Paris 14 (75014),450 000 €,2,1 ch.,31,Paris
Paris 18 (75018),1 220 000 €,5,4 ch.,120,
Paris 18 (75018),1 220 000 €,4,3 ch.,120,
Paris 18 (75018),1 220 000 €,5,4 ch.,120,
Paris 17 (75017),1 220 000 €,4,3 ch.,78,Courcelles
Paris 14 (75014),1 222 720 €,3,2 ch.,107,Paris 14eme Arrondissement
Paris 13ème (75013),1 224 000 €,5,,105,
Paris 13 (75013),1 225 000 €,5,4 ch.,108,Paris 13ème
Paris 12 (75012),1 231 000 €,5,3 ch.,112,Paris 12ème
Paris 15 (75015),1 236 000 €,5,3 ch.,100,Paris 15ème
Paris 15 (75015),1 237 860 €,4,3 ch.,126,Paris 15ème
Paris 15ème (75015),1 239 000 €,3,,86,
Paris 18 (75018),1 240 000 €,6,3 ch.,168,Métro Marx Dormoy
Paris 17 (75017),1 240 000 €,3,2 ch.,70,
Paris 06 (75006),1 240 000 €,3,2 ch.,77,Bon Marché
Paris 05 (75005),1 240 000 €,5,3 ch.,100,Paris
Paris 14 (75014),1 245 000 €,4,2 ch.,99,Raspail-Montparnasse
Paris 15ème (75015),1 248 000 €,4,,92,
Paris 15 (75015),1 248 000 €,4,3 ch.,94,Paris 15
Paris 10 (75010),1 248 000 €,5,3 ch.,120,Paris 10ème
Paris 17 (75017),1 248 000 €,2,2 ch.,82,Paris 17ème
Paris 14 (75014),650 000 €,1,,49,Paris
Paris 15ème (75015),1 249 000 €,3,,86,
Paris 15 (75015),1 249 000 €,4,3 ch.,107,
Paris 16 (75016),1 249 000 €,3,2 ch.,101,Paris
Paris 08 (75008),1 250 000 €,3,2 ch.,75,Paris 8ème
Paris 10 (75010),1 250 000 €,4,3 ch.,100,Hôpital-Saint-Louis
Paris 15 (75015),1 250 000 €,4,2 ch.,99,Paris 15ème
Paris 07 (75007),1 250 000 €,3,2 ch.,81,Saint-Thomas-d'Aquin
Paris 07 (75007),1 250 000 €,3,2 ch.,81,Saint-Thomas-d'Aquin
Paris 07 (75007),1 250 000 €,3,2 ch.,85,Paris 7ème
Paris 06 (75006),1 250 000 €,3,2 ch.,65,Paris 6ème
Paris 17 (75017),1 250 000 €,4,2 ch.,99,Porte de Saint-Ouen
Paris 15 (75015),1 250 000 €,5,3 ch.,94,Paris 15ème
Paris 08 (75008),1 250 000 €,3,2 ch.,76,Paris 8ème
Paris (75015),1 250 000 €,4,,99,
Paris 07 (75007),1 250 000 €,3,2 ch.,81,
Paris 19 (75019),1 250 000 €,5,3 ch.,120,Buttes Chaumont
Paris 16 (75116),1 250 000 €,3,1 ch.,80,Paris
Paris 10 (75010),1 250 000 €,4,2 ch.,101,République + Bus 75
Paris 13 (75013),1 254 000 €,3,2 ch.,78,
Paris 15ème (75015),1 259 000 €,3,,86,
Paris 19 (75019),836 000 €,3,2 ch.,57,
Paris 15 (75015),1 260 000 €,5,3 ch.,104,Paris
Paris 14 (75014),1 260 000 €,4,2 ch.,84,
Paris 06 (75006),1 260 000 €,3,1 ch.,72,Paris
Paris 17 (75017),1 260 000 €,4,2 ch.,102,Jouffroy d Abbans
Paris 15 (75015),1 260 000 €,5,3 ch.,94,Paris 15ème
Paris 06 (75006),1 260 000 €,3,1 ch.,72,
Paris 06 (75006),1 260 000 €,3,2 ch.,65,Paris 6ème
Paris 07 (75007),1 260 000 €,3,1 ch.,92,Gros-Caillou
Paris 14 (75014),1 260 000 €,4,2 ch.,84,
Paris 01 (75001),1 260 000 €,4,2 ch.,73,Paris 1er
Paris 19 (75019),1 260 000 €,4,3 ch.,97,Paris 19ème
Paris 08 (75008),1 260 000 €,3,1 ch.,44,Place Beauvau
Paris 15ème (75015),1 269 000 €,3,,86,
Paris 20 (75020),1 270 000 €,3,1 ch.,94,Charonne
Paris 03 (75003),1 270 000 €,3,2 ch.,91,Paris 3ème
Paris 15ème (75015),1 274 000 €,4,,94,
Paris 13 (75013),1 274 000 €,4,3 ch.,92,Paris 13ème
Paris 16 (75116),1 276 000 €,3,1 ch.,75,Paris
Paris 07 (75007),1 280 000 €,2,1 ch.,63,Saint-Thomas-d'Aquin
Paris 18 (75018),1 280 000 €,4,3 ch.,126,Goutte-d'Or
Paris 19 (75019),399 000 €,2,1 ch.,46,
Paris 07 (75007),1 280 000 €,2,1 ch.,63,Saint-Thomas-d'Aquin
Paris 16 (75016),1 280 000 €,4,3 ch.,101,Paris
Paris 15ème (75015),1 283 000 €,4,,91,
Paris 13 (75013),1 284 000 €,4,3 ch.,92,Paris 13ème
Paris 13 (75013),1 284 000 €,3,2 ch.,78,Paris 13ème
Paris 13 (75013),1 284 000 €,3,2 ch.,78,Paris
Paris 13 (75013),1 284 000 €,4,3 ch.,92,Paris
Paris 15 (75015),1 286 000 €,3,2 ch.,86,Paris 15ème
Paris 11 (75011),1 289 000 €,4,2 ch.,96,Cirque d'Hiver
Paris 08 (75008),1 290 000 €,4,2 ch.,75,Paris 8ème
Paris 18 (75018),1 290 000 €,4,,88,Paris
Paris 18 (75018),1 290 000 €,4,3 ch.,89,
Paris 06 (75006),1 290 000 €,3,2 ch.,71,Notre-Dame-des-Champs
Paris 17 (75017),1 290 000 €,5,3 ch.,121,
Paris 18 (75018),1 290 000 €,6,3 ch.,149,
Paris 16 (75016),1 290 000 €,5,3 ch.,106,Paris
Paris 06 (75006),1 290 000 €,3,2 ch.,71,Notre-Dame-des-Champs
Paris 09 (75009),1 290 000 €,4,2 ch.,85,"Anvers, Poissonnière"
Paris 15 (75015),1 291 500 €,4,2 ch.,86,Necker
Paris 10 (75010),1 295 000 €,6,3 ch.,149,Paris 10
Paris 19 (75019),745 000 €,4,3 ch.,77,
Paris 15 (75015),1 295 000 €,4,3 ch.,85,Beaugrenelle
Paris 15 (75015),1 295 000 €,4,3 ch.,82,Paris
Paris 18 (75018),1 295 000 €,3,2 ch.,,
Paris 10 (75010),1 295 000 €,6,3 ch.,149,Paris
Paris 19 (75019),1 295 000 €,5,3 ch.,111,Buttes-Chaumont| Mairie du 19e
Paris 01 (75001),1 295 000 €,3,2 ch.,82,Paris 1er
Paris 15 (75015),1 295 000 €,4,3 ch.,83,Paris 15ème
Paris 15 (75015),1 295 000 €,4,3 ch.,85,Beaugrenelle
Paris 15 (75015),1 295 000 €,4,3 ch.,83,Grenelle
Paris 20 (75020),1 299 000 €,5,2 ch.,116,Paris 20eme Arrondissement
Paris 15 (75015),1 300 000 €,4,3 ch.,91,Paris
Paris 07 (75007),1 300 000 €,4,2 ch.,81,Centre-Ville
Paris 10 (75010),1 300 000 €,5,3 ch.,114,Paris 10ème
Paris 16 (75016),1 300 000 €,4,3 ch.,90,Paris
Paris 15 (75015),1 300 000 €,4,3 ch.,91,
,1 300 000 €,5,4 ch.,113,
Paris 15 (75015),1 300 000 €,3,2 ch.,82,"Tour Eiffeil, Champ de Mars"
Paris 17 (75017),1 300 000 €,5,3 ch.,125,Paris 17ème
Paris 04 (75004),1 300 000 €,4,2 ch.,77,
Paris 16 (75016),1 300 000 €,7,4 ch.,129,Paris
Paris 17 (75017),675 000 €,4,2 ch.,72,
Paris 15 (75015),1 309 000 €,4,3 ch.,82,Paris 15ème
Paris 06 (75006),1 310 000 €,4,2 ch.,88,Paris 6ème
Paris 11 (75011),1 315 000 €,4,2 ch.,105,Paris 11ème
Paris 07 (75007),1 315 000 €,3,1 ch.,52,Gros-Caillou
Paris 07 (75007),1 320 000 €,3,2 ch.,57,Paris 7ème
Paris 15 (75015),1 320 000 €,4,3 ch.,122,Paris 15eme Arrondissement
Paris 18 (75018),1 320 000 €,4,3 ch.,89,
Paris 13 (75013),1 320 000 €,4,3 ch.,108,
Paris 18 (75018),1 320 000 €,4,3 ch.,89,Paris 18ème
Paris 02 (75002),1 320 000 €,4,3 ch.,110,Paris 2ème
Paris 18 (75018),1 320 000 €,4,3 ch.,89,Paris 18ème
Paris 07 (75007),1 320 000 €,3,2 ch.,57,Paris 7ème
Paris 13 (75013),1 320 000 €,4,3 ch.,109,Paris 13ème
Paris 07 (75007),1 320 000 €,2,1 ch.,57,Saint-Thomas-d'Acquin
Paris 07 (75007),1 320 000 €,4,3 ch.,80,Gros-Caillou
Paris 08 (75008),1 328 000 €,3,2 ch.,93,Paris 8ème
Paris 18 (75018),1 329 000 €,4,3 ch.,90,
Paris 01 (75001),1 330 000 €,3,1 ch.,77,Vendôme| Tuileries
Paris 13 (75013),1 334 000 €,3,2 ch.,108,
Paris 16 (75016),1 340 000 €,4,2 ch.,92,Paris
Paris 19 (75019),745 000 €,4,3 ch.,77,
Paris 13 (75013),1 320 000 €,4,3 ch.,109,Paris 13ème
Paris 15 (75015),1 320 000 €,4,3 ch.,122,Paris 15eme Arrondissement
Paris 07 (75007),1 320 000 €,2,1 ch.,57,Saint-Thomas-d'Acquin
Paris 07 (75007),1 320 000 €,4,3 ch.,80,Gros-Caillou
Paris 08 (75008),1 328 000 €,3,2 ch.,93,Paris 8ème
Paris 18 (75018),1 329 000 €,4,3 ch.,90,
Paris 01 (75001),1 330 000 €,3,1 ch.,77,Vendôme| Tuileries
Paris 13 (75013),1 334 000 €,3,2 ch.,108,
Paris 16 (75016),1 340 000 €,4,2 ch.,92,Paris
Paris 16 (75116),1 345 000 €,3,2 ch.,85,Paris
Paris 13 (75013),1 349 900 €,4,3 ch.,93,Paris 13ème
Paris 07 (75007),1 350 000 €,3,2 ch.,65,
Paris 07 (75007),1 350 000 €,3,2 ch.,106,Invalides
Paris 17 (75017),1 350 000 €,5,4 ch.,110,
Paris (75013),1 350 000 €,4,,93,
Paris 13 (75013),1 350 000 €,4,3 ch.,93,Tolbiac
Paris 07 (75007),1 350 000 €,2,1 ch.,101,Varenne
Paris 16 (75016),1 350 000 €,3,1 ch.,89,Paris
Paris 16 (75016),1 350 000 €,3,1 ch.,89,Paris
Paris 15 (75015),1 350 000 €,4,2 ch.,82,Paris 15ème
Paris 19 (75019),745 000 €,4,3 ch.,77,
Paris 13 (75013),1 350 000 €,4,3 ch.,92,
Paris 15 (75015),1 350 000 €,4,2 ch.,82,Paris 15ème
Paris 15ème (75015),1 350 000 €,4,3 ch.,93,
Paris 13 (75013),1 350 000 €,4,3 ch.,94,Paris 13ème
Paris 16 (75016),1 350 000 €,3,1 ch.,90,Paris
Paris 13 (75013),1 350 000 €,5,3 ch.,93,Paris
Paris 06 (75006),1 350 000 €,3,2 ch.,84,
Paris 13 (75013),1 350 000 €,4,3 ch.,94,Paris
Paris 13 (75013),1 350 000 €,4,3 ch.,92,Paris 13ème
Paris 16 (75016),1 350 050 €,5,3 ch.,103,Paris
Paris 06 (75006),1 352 000 €,3,2 ch.,72,Paris
Paris 06 (75006),1 352 000 €,3,2 ch.,72,Paris 6ème
Paris 09 (75009),1 355 000 €,5,3 ch.,93,Blanche
Paris 12 (75012),1 358 500 €,5,3 ch.,155,Paris
Paris 13ème (75013),1 359 000 €,5,,110,
Paris 15 (75015),1 359 600 €,5,3 ch.,113,Paris
Paris 14 (75014),1 360 000 €,5,3 ch.,106,Paris 14ème
Paris 15 (75015),1 360 000 €,3,2 ch.,80,
Paris 12 (75012),1 360 000 €,5,3 ch.,108,Paris 12ème
Paris 13 (75013),1 360 000 €,3,2 ch.,96,Paris 13
Paris 14 (75014),450 000 €,2,1 ch.,31,Paris
Paris 15 (75015),1 360 000 €,3,2 ch.,80,
Paris 12 (75012),1 360 000 €,5,3 ch.,108,Paris 12ème
Paris 13 (75013),1 362 000 €,5,4 ch.,111,Paris 13ème
Paris 13 (75013),1 364 000 €,4,3 ch.,92,Paris 13eme Arrondissement
Paris 08 (75008),1 365 000 €,2,1 ch.,75,Paris 8ème
Paris 18 (75018),1 365 000 €,5,4 ch.,96,Paris 18ème
Paris 18 (75018),1 365 000 €,4,2 ch.,86,Paris 18ème
Paris 08 (75008),1 365 000 €,2,1 ch.,,
Paris 13ème (75013),1 369 000 €,5,,111,
Paris 09 (75009),1 369 000 €,4,2 ch.,90,Martyrs
Paris 04 (75004),1 370 000 €,4,3 ch.,103,Saint-Merri
Paris 16 (75016),1 370 000 €,4,3 ch.,90,Paris
Paris 18 (75018),1 370 000 €,4,3 ch.,129,Paris 18ème
Paris 04 (75004),1 370 000 €,4,2 ch.,106,Paris 4ème
Paris 15 (75015),1 370 000 €,5,4 ch.,120,Paris
Paris 04 (75004),1 370 000 €,4,2 ch.,106,Paris 4eme Arr.
Paris 16 (75116),1 370 000 €,3,,107,Paris
Paris 14 (75014),1 375 000 €,6,4 ch.,125,Paris 14ème
Paris 13 (75013),1 378 000 €,4,2 ch.,96,Paris 13
Paris 15 (75015),1 380 000 €,5,4 ch.,107,Parc Georges Brassens
Paris 19 (75019),836 000 €,3,2 ch.,57,
Paris 19 (75019),1 390 000 €,4,3 ch.,154,Paris
Paris 16 (75016),1 390 000 €,4,2 ch.,96,Paris
Paris 16 (75016),1 390 000 €,4,2 ch.,96,Paris
Paris 18 (75018),1 392 000 €,5,5 ch.,96,Paris 18ème
Paris 13 (75013),1 392 000 €,4,3 ch.,130,Paris 13ème
Paris 06 (75006),1 395 000 €,2,1 ch.,58,Paris 6ème
Paris 20 (75020),1 395 000 €,6,4 ch.,108,Paris
Paris 06 (75006),1 395 000 €,2,1 ch.,60,Saint-Germain-des-Prés
Paris 20 (75020),1 395 000 €,4,4 ch.,116,75020
Paris 10 (75010),1 395 000 €,6,4 ch.,119,Poissonnière
Paris 20 (75020),1 395 000 €,6,4 ch.,116,
Paris 10 (75010),1 395 000 €,5,3 ch.,145,Paris 10ème
Paris 06 (75006),1 395 000 €,2,1 ch.,58,Paris 6ème
Paris 18 (75018),1 395 000 €,4,,102,Grandes-Carrières
Paris 01 (75001),1 395 000 €,3,1 ch.,90,Paris 1er
Paris 10 (75010),1 395 000 €,6,4 ch.,119,Poissonnière
Paris 08 (75008),1 398 000 €,4,2 ch.,84,Paris
Paris 16 (75016),1 398 500 €,4,3 ch.,112,Paris
Paris 13ème (75013),1 399 000 €,5,,111,
Paris 06 (75006),1 399 000 €,3,1 ch.,65,
Paris 19 (75019),399 000 €,2,1 ch.,46,
Paris 10 (75010),1 395 000 €,5,3 ch.,145,Paris 10ème
Paris 20 (75020),1 395 000 €,6,4 ch.,108,Paris
Paris 20 (75020),1 395 000 €,4,4 ch.,116,75020
Paris 01 (75001),1 395 000 €,3,1 ch.,90,Paris 1er
Paris 10 (75010),1 395 000 €,6,4 ch.,119,Poissonnière
Paris 08 (75008),1 398 000 €,4,2 ch.,84,Paris
Paris 16 (75016),1 398 500 €,4,3 ch.,112,Paris
Paris 13ème (75013),1 399 000 €,5,,111,
Paris 06 (75006),1 399 000 €,3,1 ch.,65,
Paris 01 (75001),1 400 000 €,3,2 ch.,90,Paris 1er
Paris 06 (75006),1 400 000 €,2,1 ch.,72,Saint Sulpice
Paris 13 (75013),1 400 000 €,6,4 ch.,116,Paris 13ème
Paris 03 (75003),1 405 000 €,3,2 ch.,80,Paris 3ème
,1 410 000 €,4,3 ch.,122,
Paris 17 (75017),1 411 000 €,3,2 ch.,129,Paris 17ème
Paris 14 (75014),1 412 000 €,4,3 ch.,112,Alesia Sarrette
Paris 15 (75015),1 415 000 €,3,2 ch.,82,
Paris 17 (75017),1 415 000 €,4,2 ch.,108,Paris 17ème
Paris 16 (75016),1 417 000 €,2,1 ch.,151,Paris
Paris 16 (75016),1 417 500 €,2,1 ch.,43,Paris
Paris 14 (75014),650 000 €,1,,49,Paris
Paris 15 (75015),1 435 000 €,3,2 ch.,80,
Paris (75015),1 440 000 €,3,,80,
Paris 14 (75014),1 440 000 €,4,2 ch.,105,Raspail-Montparnasse
Paris 13 (75013),1 440 000 €,5,3 ch.,111,Paris 13ème
Paris 09 (75009),1 440 000 €,4,2 ch.,109,Paris 9ème
Paris 17 (75017),1 445 893 €,4,2 ch.,108,Paris 17ème
Paris 06 (75006),1 449 000 €,3,2 ch.,79,Saint-Germain-des-Prés
Paris 03 (75003),1 450 000 €,3,2 ch.,109,Paris
Paris 05 (75005),1 450 000 €,3,2 ch.,93,
Paris 06 (75006),1 450 000 €,3,2 ch.,89,Vavin
Paris 16 (75016),1 450 000 €,3,2 ch.,61,Paris
Paris 06 (75006),1 450 000 €,3,2 ch.,89,Paris 6ème
Paris 06 (75006),1 450 000 €,5,3 ch.,94,Paris 6ème
Paris 06 (75006),1 450 000 €,3,2 ch.,89,Notre-Dame-des-Champs
Paris 06 (75006),1 450 000 €,3,1 ch.,67,Paris 6ème
Paris 15ème (75015),1 451 000 €,3,,83,
Paris 16 (75116),1 455 000 €,4,2 ch.,86,Paris
Paris 09 (75009),1 456 000 €,4,3 ch.,98,
Paris 17 (75017),1 456 000 €,6,4 ch.,125,Paris 17ème
Paris 09 (75009),1 456 000 €,3,2 ch.,98,Rochechouart
Paris 18 (75018),450 000 €,3,2 ch.,51,Paris
Paris 17 (75017),1 456 000 €,6,4 ch.,125,Paris 17ème
Paris 18 (75018),1 458 330 €,5,4 ch.,150,Paris
Paris 18 (75018),1 458 330 €,5,4 ch.,148,
Paris 11 (75011),1 459 000 €,4,3 ch.,119,Paris
Paris 11 (75011),1 459 000 €,5,3 ch.,119,Paris
Paris 17 (75017),1 460 000 €,5,3 ch.,135,
Paris 18 (75018),1 460 000 €,5,3 ch.,115,Lamarck-Caulaincourt
Paris 07 (75007),1 460 000 €,4,2 ch.,95,Tour Eiffel
Paris 01 (75001),1 460 000 €,2,1 ch.,51,Paris 1er
Paris 18 (75018),1 463 000 €,5,4 ch.,96,Paris 18ème
Paris 18 (75018),1 463 000 €,5,4 ch.,96,
Paris 18 (75018),1 470 000 €,4,2 ch.,135,
Paris 13 (75013),1 470 000 €,4,3 ch.,129,Paris 13
Paris 06 (75006),1 470 000 €,2,1 ch.,78,Monnaie
Paris 14 (75014),1 470 000 €,3,2 ch.,96,Paris
Paris 04 (75004),1 470 000 €,1,,73,Paris 4ème
Paris 18 (75018),1 470 000 €,5,2 ch.,135,
Paris 06 (75006),1 470 000 €,4,3 ch.,85,Paris 6ème
Paris 18 (75018),1 470 000 €,5,2 ch.,135,Paris 18ème
Paris 11 (75011),1 470 000 €,5,3 ch.,120,Roquette
Paris 06 (75006),375 000 €,1,,27,
Paris 18 (75018),1 470 000 €,5,2 ch.,135,Paris 18ème
Paris 18 (75018),1 470 000 €,4,2 ch.,135,
Paris 13 (75013),1 470 000 €,4,3 ch.,129,Paris 13
Paris 06 (75006),1 470 000 €,3,1 ch.,71,Saint-Germain-des-Prés
Paris 13 (75013),1 474 000 €,4,3 ch.,105,
Paris 06 (75006),1 475 000 €,4,2 ch.,87,Odéon
Paris 06 (75006),1 475 000 €,3,2 ch.,94,Paris
Paris 08 (75008),1 475 000 €,2,1 ch.,70,
Paris 06 (75006),1 475 000 €,3,2 ch.,87,Paris
Paris 09 (75009),1 475 000 €,5,3 ch.,112,Saint-Georges
Paris 13 (75013),1 480 000 €,4,3 ch.,105,"Paris, 75013"
Paris 06 (75006),1 480 000 €,4,2 ch.,81,Paris
Paris 13 (75013),1 480 000 €,4,3 ch.,108,Paris 13ème
Paris 13 (75013),1 480 000 €,4,3 ch.,109,Paris 13ème
Paris 13 (75013),1 480 000 €,4,3 ch.,109,Paris 13ème
Paris 06 (75006),1 480 000 €,3,1 ch.,69,Monnaie
Paris 06 (75006),1 480 000 €,3,2 ch.,81,Odéon
Paris 06 (75006),1 480 000 €,3,1 ch.,69,Monnaie
Paris 06 (75006),1 480 000 €,3,2 ch.,81,Odéon
Paris 19 (75019),1 481 000 €,5,4 ch.,157,Paris
Paris 18 (75018),450 000 €,3,2 ch.,51,Paris
Paris 15 (75015),1 488 000 €,3,2 ch.,80,Paris 15ème
Paris 15 (75015),1 488 000 €,3,2 ch.,80,Paris
Paris 15 (75015),1 488 000 €,3,2 ch.,80,
Paris 16 (75016),1 490 000 €,3,1 ch.,90,Paris
Paris 16 (75016),1 490 000 €,5,3 ch.,120,Paris
Paris 16 (75116),1 490 000 €,5,3 ch.,125,Paris
